gene_id,position,insertions,essentiality
-,2134338,487.5,unknown
-,2134345,1320.1000000000001,unknown
-,2134367,1421.1,unknown
-,2134456,740.2,unknown
-,2134490,1986.1,unknown
-,2134551,2446.1,unknown
-,2134602,8296.8,unknown
-,2134763,519.9,unknown
-,2134802,4585.8,unknown
-,2134854,16903.6,unknown
-,2134856,19823.7,unknown
-,2134873,3168,unknown
fbpB,2134909,720.6,unknown
fbpB,2134958,3446.3,unknown
fbpB,2135024,22954.100000000002,unknown
fbpB,2135052,5602.3,unknown
fbpB,2135083,6354.7,unknown
fbpB,2135126,2215.2000000000003,unknown
fbpB,2135134,492.8,unknown
fbpB,2135175,3840.7,unknown
fbpB,2135234,4582.3,unknown
fbpB,2135271,1132.3,unknown
fbpB,2135321,3980.4,unknown
fbpB,2135342,4887.5,unknown
fbpB,2135471,10698.9,unknown
fbpB,2135490,181.8,unknown
fbpB,2135507,2123.3,unknown
fbpB,2135519,3289.5,unknown
fbpB,2135551,1586.4,unknown
fbpB,2135570,5959.3,unknown
fbpB,2135573,5050.3,unknown
fbpB,2135598,1836.8,unknown
fbpB,2135612,5989.9,unknown
fbpB,2135645,1330,unknown
fbpB,2135726,1194,unknown
fbpB,2135806,5425.9000000000005,unknown
fbpB,2135874,13703.5,unknown
NA,2135895,12016.3,unknown
NA,2135923,11182.4,unknown
NA,2135976,37.4,unknown
NA,2135983,141.20000000000002,unknown
NA,2136010,3956.6,unknown
NA,2136028,2319.2,unknown
NA,2136036,733.4,unknown
NA,2136044,5058.4,unknown
NA,2136077,83.60000000000001,unknown
NA,2136122,1609.3,unknown
NA,2136157,2218,unknown
NA,2136183,1935.3,unknown
-,2136275,8214.1,unknown
-,2136290,0,unknown
-,2136297,3871.8,unknown
-,2136371,7661.8,unknown
-,2136375,8452.6,unknown
-,2136384,2589.3,unknown
-,2136398,19517.4,unknown
-,2136402,10804.5,unknown
-,2136527,6097.6,unknown
-,2136578,1062,unknown
-,2136606,666.1,unknown
-,2136618,0,unknown
-,2136625,49.4,unknown
-,2136641,100.6,unknown
-,2136734,1547.1,unknown
-,2136816,31.5,unknown
-,2136894,456.7,unknown
-,2136956,2073,unknown
-,2137009,1983.7,unknown
-,2137070,198,unknown
-,2137104,289.7,unknown
-,2137146,1837.7,unknown
-,2137358,1203.1,unknown
-,2137367,2402.3,unknown
-,2137378,1486.2,unknown
-,2137405,1482,unknown
NA,2137421,1325.3,unknown
NA,2137474,825.2,unknown
NA,2137498,6600.5,unknown
-,2137527,1969.2,unknown
-,2137536,14504.6,unknown
-,2137538,4673.0999999999995,unknown
-,2137544,369.7,unknown
-,2137551,364.2,unknown
-,2137604,1228.7,unknown
-,2137619,3633.1,unknown
-,2137692,3299.6,unknown
-,2137702,1710.3,unknown
-,2137709,3675.7,unknown
-,2137720,6968.7,unknown
-,2137755,208.4,unknown
-,2137779,1555.8,unknown
-,2137812,249.8,unknown
-,2137842,7970.9,unknown
-,2137905,1958.9,unknown
-,2137986,2921.8,unknown
-,2138015,950.6,unknown
-,2138070,5333.2,unknown
NA,2138102,6508.5,unknown
NA,2138182,61.6,unknown
NA,2138206,675.5,unknown
NA,2138209,1501.6000000000001,unknown
NA,2138222,657.9,unknown
NA,2138256,1009,unknown
NA,2138279,175.2,unknown
NA,2138295,147.5,unknown
NA,2138315,14.4,unknown
NA,2138323,2701.7000000000003,unknown
NA,2138356,3895.3,unknown
NA,2138358,1891.8999999999999,unknown
NA,2138377,2692,unknown
-,2138452,889.1,unknown
-,2138675,346.59999999999997,unknown
-,2138759,527.7,unknown
-,2138925,84,unknown
-,2138985,4118.7,unknown
NA,2139051,2801.9,unknown
NA,2139053,10678,unknown
-,2139140,1638.8,unknown
-,2139162,2219.7,unknown
-,2139177,3498.6,unknown
-,2139300,310.2,unknown
-,2139334,212.2,unknown
-,2139343,684.4,unknown
-,2139587,1427,unknown
-,2139645,3373,unknown
NA,2139706,127.30000000000001,unknown
-,2139832,5034.8,unknown
-,2139859,8352.8,unknown
-,2139957,2262.2000000000003,unknown
-,2139985,981.4,unknown
-,2140000,622.8,unknown
-,2140007,722.6,unknown
-,2140009,3188.4,unknown
-,2140122,606,unknown
-,2140153,434.3,unknown
-,2140234,7955.1,unknown
-,2140262,13263.6,unknown
-,2140264,2948.6,unknown
-,2140362,5465.7,unknown
-,2140431,476.9,unknown
-,2140442,5633.5999999999995,unknown
-,2140463,735.7,unknown
-,2140481,2412.7999999999997,unknown
-,2140709,897,unknown
NA,2140719,1347,unknown
-,2140798,4325.2,unknown
-,2140820,81.5,unknown
-,2140826,150.4,unknown
-,2140906,4174,unknown
-,2140910,27963,unknown
-,2140945,21318,unknown
-,2140958,748.9,unknown
-,2141030,359.09999999999997,unknown
-,2141080,8225,unknown
-,2141229,1627.9,unknown
-,2141659,3358.5,unknown
-,2141689,353.5,unknown
-,2141834,2500.5,unknown
-,2141846,0,unknown
NA,2141894,343,unknown
NA,2141907,128.5,unknown
NA,2141925,127.60000000000001,unknown
NA,2141930,325.5,unknown
NA,2141933,459,unknown
NA,2141945,6360.1,unknown
NA,2142014,2423.3,unknown
NA,2142078,5732.2,unknown
NA,2142108,1785.6,unknown
NA,2142142,780.4,unknown
NA,2142184,14641.5,unknown
NA,2142190,784,unknown
NA,2142206,2441.4,unknown
NA,2142313,3532.9,unknown
NA,2142378,0,unknown
NA,2142383,3059.2000000000003,unknown
NA,2142396,334.6,unknown
NA,2142401,12.7,unknown
NA,2142471,1010.7,unknown
NA,2142519,1000.3,unknown
-,2142538,738.4,unknown
-,2142660,2771.6,unknown
-,2142672,327.6,unknown
-,2142712,196.8,unknown
-,2142941,1702.6,unknown
-,2143013,104,unknown
-,2143087,3784.1,unknown
-,2143123,46.800000000000004,unknown
-,2143160,1264.2,unknown
-,2143168,0,unknown
-,2143393,2363.3,unknown
-,2143463,531.3000000000001,unknown
-,2143497,1666,unknown
-,2143531,5961,unknown
-,2143543,879.9,unknown
-,2143564,1945.2,unknown
-,2143593,1638,unknown
-,2143621,6.9,unknown
-,2143680,1895.4,unknown
-,2143711,2685.4,unknown
-,2143745,8162.5,unknown
-,2143806,26.2,unknown
-,2143870,2300.2,unknown
-,2143891,730.5,unknown
-,2143899,1588.2,unknown
-,2143973,316,unknown
-,2144013,3456.4,unknown
-,2144031,3311.8,unknown
-,2144110,369.40000000000003,unknown
-,2144154,3011.2,unknown
-,2144212,1083.5,unknown
-,2144259,442.6,unknown
-,2144275,263.8,unknown
-,2144311,503.3,unknown
-,2144333,269.9,unknown
-,2144373,38.599999999999994,unknown
-,2144383,251.9,unknown
-,2144437,1290.5,unknown
-,2144447,5120,unknown
-,2144473,1007.2,unknown
-,2144578,3232.2,unknown
-,2144651,2316.7,unknown
-,2144671,1343.7,unknown
-,2144823,45.3,unknown
NA,2144914,578.1,unknown
NA,2144935,1094,unknown
-,2145090,3502.5,unknown
-,2145222,30.8,unknown
-,2145235,906.7,unknown
-,2145253,6251,unknown
lppD,2145262,1620.8,unknown
lppD,2145299,3559.5,unknown
lppD,2145448,891.7,unknown
lppD,2145494,5537.9,unknown
lppD,2145522,1011.4,unknown
lppD,2145719,6763.5,unknown
lppD,2145760,1443.2,unknown
lppD,2145889,2290.7,unknown
lppD,2145958,3535.1,unknown
lppD,2146096,31.7,unknown
lppD,2146116,4042.9,unknown
lipJ,2146253,2650.2000000000003,unknown
lipJ,2146291,677.6,unknown
lipJ,2146309,451.8,unknown
lipJ,2146434,781.3000000000001,unknown
lipJ,2146461,20,unknown
lipJ,2146503,399.5,unknown
lipJ,2146521,938.8,unknown
lipJ,2146740,722.1,unknown
lipJ,2146844,2179.5,unknown
lipJ,2146851,425.1,unknown
lipJ,2146864,639.5,unknown
lipJ,2146904,2100.1,unknown
lipJ,2146928,7957.5999999999995,unknown
lipJ,2146990,1045.7,unknown
lipJ,2147005,468.70000000000005,unknown
lipJ,2147100,2483.1,unknown
lipJ,2147197,113,unknown
lipJ,2147204,444.3,unknown
lipJ,2147218,2707.2,unknown
lipJ,2147270,1144.7,unknown
lipJ,2147398,285.3,unknown
lipJ,2147486,2722.6,unknown
lipJ,2147576,2456.5,unknown
lipJ,2147583,356.2,unknown
lipJ,2147606,9.1,unknown
NA,2147646,10627.2,unknown
NA,2147651,8854,unknown
NA,2147662,3729.6,unknown
cinA,2147908,4670.4,unknown
cinA,2147933,1488.6000000000001,unknown
cinA,2148019,296.2,unknown
cinA,2148045,8254.6,unknown
cinA,2148186,1131.2,unknown
cinA,2148216,1003.6999999999999,unknown
cinA,2148245,6269.1,unknown
cinA,2148339,2135.9,unknown
cinA,2148416,7494.7,unknown
cinA,2148435,2768.4,unknown
cinA,2148464,1246.8,unknown
cinA,2148510,2805.5,unknown
cinA,2148525,45.3,unknown
cinA,2148596,4214.3,unknown
cinA,2148620,2916.9,unknown
cinA,2148625,2766.1,unknown
cinA,2148889,4013.8,unknown
cinA,2148943,121.5,unknown
cinA,2148959,186.5,unknown
nanT,2149014,1399.5,unknown
nanT,2149054,1113.3999999999999,unknown
nanT,2149057,1281.7,unknown
nanT,2149106,595.9,unknown
nanT,2149115,3800.2,unknown
nanT,2149152,380.8,unknown
nanT,2149183,1617.6000000000001,unknown
nanT,2149210,935.6,unknown
nanT,2149221,2156.9,unknown
nanT,2149226,2396.4,unknown
nanT,2149236,420.8,unknown
nanT,2149249,9.2,unknown
nanT,2149304,1579.9,unknown
nanT,2149359,1122.5,unknown
nanT,2149413,2413.9,unknown
nanT,2149479,9034.2,unknown
nanT,2149490,336.5,unknown
nanT,2149534,999.3,unknown
nanT,2149557,1960.3,unknown
nanT,2149610,13101.4,unknown
nanT,2149614,3621,unknown
nanT,2149642,129.6,unknown
nanT,2149718,115.4,unknown
nanT,2149725,0,unknown
nanT,2149763,16857.4,unknown
nanT,2149793,349,unknown
nanT,2149836,569.6999999999999,unknown
nanT,2149848,2337.2999999999997,unknown
nanT,2149953,2381.7,unknown
nanT,2150022,5342.2,unknown
nanT,2150075,1128.2,unknown
nanT,2150178,1934.3999999999999,unknown
nanT,2150199,2075.7,unknown
nanT,2150239,2818.1,unknown
NA,2150297,309.6,unknown
-,2150414,2604.4,unknown
-,2150566,13247.6,unknown
-,2150594,8181.3,unknown
-,2150601,196,unknown
-,2150622,1381.8,unknown
-,2150773,13189.8,unknown
NA,2150804,8563.1,unknown
NA,2150828,29374.4,unknown
NA,2150834,7815.9,unknown
NA,2150912,6264.4000000000005,unknown
NA,2150931,9485.1,unknown
-,2151035,1848.6,unknown
-,2151043,2645.2999999999997,unknown
-,2151053,365.1,unknown
-,2151110,1168.1,unknown
-,2151152,1155.5,unknown
-,2151219,17297.1,unknown
-,2151269,6002.1,unknown
-,2151284,1169.5,unknown
-,2151334,1387.6,unknown
-,2151345,7974.7,unknown
NA,2151402,248.6,unknown
aao,2151441,38.8,unknown
aao,2151516,13451.5,unknown
aao,2151592,8.8,unknown
aao,2151632,7878.2,unknown
aao,2151665,2109.3,unknown
aao,2151703,3001.8,unknown
aao,2151722,4088.5,unknown
aao,2151744,4828.9,unknown
aao,2151778,458.7,unknown
aao,2151791,3628.5,unknown
aao,2151890,2184.4,unknown
aao,2151926,385.4,unknown
aao,2151987,3266.2,unknown
aao,2151997,3723.4,unknown
aao,2152117,691.9,unknown
aao,2152217,3167.5,unknown
aao,2152304,408.59999999999997,unknown
aao,2152337,5186.2,unknown
aao,2152394,6310.7,unknown
NA,2152413,485.6,unknown
-,2152433,1068.1,unknown
-,2152468,1282.9,unknown
-,2152498,2929.2,unknown
-,2152618,2375.2000000000003,unknown
-,2152644,0,unknown
-,2152668,219.1,unknown
-,2152685,4124.6,unknown
-,2152721,14328.9,unknown
-,2152754,7864.1,unknown
-,2152767,428.40000000000003,unknown
NA,2152910,3637.9,unknown
NA,2152915,4930.6,unknown
NA,2152925,558.7,unknown
NA,2152931,53.599999999999994,unknown
NA,2153001,1913.4,unknown
NA,2153060,5971.9,unknown
NA,2153132,2102.2,unknown
NA,2153205,498.59999999999997,unknown
NA,2153229,233.2,unknown
-,2153286,171.1,unknown
-,2153393,2699.1,unknown
-,2153415,6448,unknown
-,2153463,2574.9,unknown
-,2153578,101,unknown
-,2153591,808.8,unknown
-,2153626,2497.8,unknown
-,2153650,1033.1,unknown
-,2153657,944.5,unknown
-,2153672,1620.4,unknown
katG,2153987,4014.5,unknown
katG,2154086,1777.5,unknown
katG,2154123,1721.1,unknown
katG,2154196,725.6,unknown
katG,2154206,1759,unknown
katG,2154235,1640,unknown
katG,2154267,4020.7999999999997,unknown
katG,2154296,3464.4,unknown
katG,2154329,1686.8999999999999,unknown
katG,2154463,1026.2,unknown
katG,2154663,30.2,unknown
katG,2154703,178.4,unknown
katG,2154744,643.9,unknown
katG,2154842,2114.4,unknown
katG,2154881,2024,unknown
katG,2154950,2870.7000000000003,unknown
katG,2155061,4280.4000000000005,unknown
katG,2155103,424.2,unknown
katG,2155109,1242.1,unknown
katG,2155159,2069,unknown
katG,2155191,84.4,unknown
katG,2155208,2830.8,unknown
katG,2155299,1080.6000000000001,unknown
katG,2155433,4742.8,unknown
katG,2155482,377.5,unknown
katG,2155490,1522.2,unknown
katG,2155529,6588,unknown
katG,2155655,3773.3,unknown
katG,2155722,1202.3,unknown
katG,2155781,2699.7,unknown
katG,2155812,233.8,unknown
katG,2155826,428.8,unknown
katG,2155835,418.1,unknown
katG,2155928,1278.6,unknown
katG,2155978,4304,unknown
katG,2156036,2398.4,unknown
katG,2156043,6253.7,unknown
katG,2156070,559,unknown
katG,2156094,1701.2,unknown
NA,2156143,381.09999999999997,unknown
furA,2156183,0,unknown
furA,2156201,10507,unknown
furA,2156211,7099.7,unknown
furA,2156245,660.4,unknown
furA,2156302,11.4,unknown
furA,2156358,1872.5,unknown
furA,2156430,3914.7,unknown
furA,2156447,1520,unknown
furA,2156580,1020.1,unknown
furA,2156588,1924.2,unknown
furA,2156590,4579.4,unknown
furA,2156602,8884.2,unknown
NA,2156609,11723.4,unknown
NA,2156646,197.2,unknown
NA,2156665,1470.6,unknown
-,2156723,9312.6,unknown
-,2156825,2063.6,unknown
-,2156832,4072.5,unknown
-,2156840,238.1,unknown
-,2156882,3481.9,unknown
-,2156990,5639.6,unknown
-,2157069,270.9,unknown
-,2157089,5040.9,unknown
-,2157142,1486.6,unknown
-,2157153,62.6,unknown
-,2157168,1463.1,unknown
-,2157236,1173.7,unknown
-,2157244,1117.3,unknown
NA,2157318,501.8,unknown
lppC,2157440,44.8,unknown
lppC,2157504,1118.7,unknown
lppC,2157511,236.9,unknown
lppC,2157519,147.5,unknown
lppC,2157561,2293.2999999999997,unknown
lppC,2157669,1485.7,unknown
lppC,2157885,1920.6,unknown
lppC,2157941,917.1,unknown
lppC,2157965,95.5,unknown
NA,2158006,1092.8,unknown
NA,2158017,2186.1,unknown
NA,2158020,3013.1,unknown
NA,2158037,2022.6,unknown
NA,2158060,53,unknown
fadB5,2158100,691.5,unknown
fadB5,2158279,2312.7,unknown
fadB5,2158324,433.1,unknown
fadB5,2158393,1513.8,unknown
fadB5,2158407,0,unknown
fadB5,2158443,11104.6,unknown
fadB5,2158491,1889.4,unknown
fadB5,2158527,60.9,unknown
fadB5,2158695,88.7,unknown
fadB5,2158725,863.7,unknown
fadB5,2158815,302.3,unknown
fadB5,2158831,175.70000000000002,unknown
fadB5,2158908,737.2,unknown
fadB5,2158944,271,unknown
fadB5,2159098,3956.7000000000003,unknown
NA,2159152,1649.7,unknown
NA,2159162,1893.7,unknown
NA,2159185,1898.6999999999998,unknown
-,2159295,3290.9,unknown
-,2159376,129.1,unknown
-,2159474,22590.2,unknown
-,2159478,1558.3,unknown
-,2159488,0,unknown
-,2159519,1193.8,unknown
-,2159585,3586.8,unknown
-,2159749,355.7,unknown
-,2159799,1069.9,unknown
-,2159828,3317.6,unknown
-,2159929,2770.3,unknown
-,2159969,20.1,unknown
-,2160059,5215.3,unknown
-,2160112,1331.4,unknown
-,2160216,1540.4,unknown
-,2160308,204.79999999999998,unknown
-,2160317,2989.7,unknown
-,2160330,4305.7,unknown
NA,2160337,5646.6,unknown
NA,2160344,1826.3,unknown
NA,2160403,2162.8,unknown
NA,2160422,2546.2,unknown
aceAa,2160534,1877.7,unknown
aceAa,2160551,1540.6,unknown
aceAa,2160590,1241.9,unknown
aceAa,2160671,1510.9,unknown
aceAa,2160728,204.1,unknown
aceAa,2160766,133.89999999999998,unknown
aceAa,2160779,2585.5,unknown
aceAa,2160796,815,unknown
aceAa,2160805,1707.8999999999999,unknown
aceAa,2160848,261.4,unknown
aceAa,2160923,7280.2,unknown
aceAa,2160927,3149.5,unknown
aceAa,2160971,7852.0999999999995,unknown
aceAa,2160988,572.3,unknown
aceAa,2161032,2814.9,unknown
aceAa,2161076,326.7,unknown
aceAa,2161311,989.4,unknown
aceAa,2161319,2339.7,unknown
aceAa,2161354,196.8,unknown
aceAa,2161393,1580.3,unknown
aceAa,2161414,807,unknown
aceAb,2161579,602.5,unknown
aceAb,2161762,2055.8,unknown
aceAb,2161765,964.3000000000001,unknown
aceAb,2161784,1399.3,unknown
aceAb,2161789,2924.4,unknown
aceAb,2161924,2242.2,unknown
aceAb,2162035,1463.8,unknown
aceAb,2162152,0,unknown
aceAb,2162171,134.5,unknown
aceAb,2162300,586.3,unknown
aceAb,2162332,62,unknown
aceAb,2162357,239.10000000000002,unknown
aceAb,2162441,1325.8,unknown
aceAb,2162486,1500.7,unknown
aceAb,2162516,551.5,unknown
aceAb,2162587,3274,unknown
aceAb,2162614,2375.7,unknown
aceAb,2162767,418.1,unknown
NA,2162921,1601.1,unknown
PPE34,2162940,846,unknown
PPE34,2163004,1233.4,unknown
PPE34,2163065,3787,unknown
PPE34,2163102,4740.5999999999995,unknown
PPE34,2163349,117.69999999999999,unknown
PPE34,2163397,305.4,unknown
PPE34,2163418,348.5,unknown
PPE34,2163466,74,unknown
PPE34,2163499,438.40000000000003,unknown
PPE34,2163517,0,unknown
PPE34,2163535,0,unknown
PPE34,2163590,257.6,unknown
PPE34,2163593,641.2,unknown
PPE34,2163604,179.8,unknown
PPE34,2163624,1057.4,unknown
PPE34,2163637,657.3,unknown
PPE34,2163649,83,unknown
PPE34,2163683,0,unknown
PPE34,2163694,2179.5,unknown
PPE34,2163700,11.5,unknown
PPE34,2163718,72.3,unknown
PPE34,2163778,210,unknown
PPE34,2163787,116,unknown
PPE34,2163790,115.2,unknown
PPE34,2163793,469.3,unknown
PPE34,2163847,0,unknown
PPE34,2163856,50.9,unknown
PPE34,2163859,118.8,unknown
PPE34,2163862,62.7,unknown
PPE34,2163916,25.200000000000003,unknown
PPE34,2163925,95.6,unknown
PPE34,2163928,174.8,unknown
PPE34,2163931,111.5,unknown
PPE34,2163985,2.9,unknown
PPE34,2163994,129.1,unknown
PPE34,2163997,202.7,unknown
PPE34,2164000,7.9,unknown
PPE34,2164054,9.4,unknown
PPE34,2164063,195,unknown
PPE34,2164066,454.9,unknown
PPE34,2164069,17.3,unknown
PPE34,2164149,424.2,unknown
PPE34,2164167,408.5,unknown
PPE34,2164184,4387.4,unknown
PPE34,2164197,2551.5,unknown
PPE34,2164225,2201.1,unknown
PPE34,2164271,6302.8,unknown
PPE34,2164275,2075.2,unknown
PPE34,2164332,8270.1,unknown
PPE34,2164347,4906.3,unknown
PPE34,2164420,416,unknown
PPE34,2164437,7960.5999999999995,unknown
PPE34,2164582,294.2,unknown
PPE34,2164588,2456.4,unknown
PPE34,2164627,0,unknown
PPE34,2164647,4335.9,unknown
PPE34,2164810,0,unknown
PPE34,2164821,3944.4,unknown
PPE34,2164825,2223.2000000000003,unknown
PPE34,2164840,192.2,unknown
PPE34,2164851,3097.9,unknown
PPE34,2164913,4041.1,unknown
PPE34,2164966,234.5,unknown
PPE34,2164997,1174.5,unknown
PPE34,2165019,12016.5,unknown
PPE34,2165077,958.6,unknown
PPE34,2165167,774.3,unknown
PPE34,2165314,2419.1,unknown
PPE34,2165347,1295,unknown
PPE34,2165373,1200.5,unknown
PPE34,2165392,1662.2,unknown
PPE34,2165402,840.6,unknown
PPE34,2165422,1042.7,unknown
PPE34,2165448,1032.2,unknown
PPE34,2165467,1021.5,unknown
PPE34,2165477,458,unknown
PPE34,2165497,538.4,unknown
PPE34,2165523,385.7,unknown
PPE34,2165542,724.4,unknown
PPE34,2165552,163.4,unknown
PPE34,2165572,0,unknown
PPE34,2165584,0,unknown
PPE34,2165596,610.7,unknown
PPE34,2165598,1323.8999999999999,unknown
PPE34,2165609,97.7,unknown
PPE34,2165649,611.6,unknown
PPE34,2165705,466.1,unknown
PPE34,2165711,233.6,unknown
PPE34,2165717,280.9,unknown
PPE34,2165722,87.6,unknown
PPE34,2165732,557.8000000000001,unknown
PPE34,2165753,97.5,unknown
PPE34,2165762,80.10000000000001,unknown
PPE34,2165809,356.4,unknown
PPE34,2165828,70.7,unknown
PPE34,2165834,93.7,unknown
PPE34,2165842,130.8,unknown
PPE34,2165849,71.6,unknown
PPE34,2165893,523.6,unknown
PPE34,2165926,2531.6,unknown
PPE34,2165929,4838.0999999999995,unknown
PPE34,2165971,673.3,unknown
PPE34,2166047,1266.3999999999999,unknown
PPE34,2166099,2473.7,unknown
PPE34,2166129,9236.1,unknown
PPE34,2166257,5371.5,unknown
PPE34,2166279,7890.0999999999995,unknown
PPE34,2166358,283.2,unknown
PPE34,2166369,7391.7,unknown
PPE34,2166376,3930.6,unknown
PPE34,2166412,1800.8,unknown
PPE34,2166457,955.2,unknown
PPE34,2166632,2391.1,unknown
PPE34,2166661,155.4,unknown
PPE34,2166701,1167.6000000000001,unknown
PPE34,2166706,2207.8,unknown
PPE34,2166858,4153.3,unknown
PPE34,2166900,3813.1,unknown
PPE34,2167100,10384.5,unknown
PPE34,2167104,2517.3,unknown
PPE34,2167112,11.2,unknown
PPE34,2167274,2367.4,unknown
NA,2167398,305.1,unknown
NA,2167420,1961.3,unknown
NA,2167426,2842.7,unknown
NA,2167437,660.6,unknown
NA,2167452,2765.7,unknown
NA,2167472,124.6,unknown
NA,2167488,115.3,unknown
NA,2167497,370,unknown
NA,2167550,208.2,unknown
NA,2167615,143.6,unknown
PPE35,2167657,1847.6,unknown
PPE35,2167770,868.5,unknown
PPE35,2167802,4732.8,unknown
PPE35,2167813,8732.6,unknown
PPE35,2167822,323.3,unknown
PPE35,2167836,1179.2,unknown
PPE35,2167960,1970,unknown
PPE35,2168099,1441.3,unknown
PPE35,2168126,1397.9,unknown
PPE35,2168163,2470.1,unknown
PPE35,2168208,127.39999999999999,unknown
PPE35,2168237,3185,unknown
PPE35,2168267,6123,unknown
PPE35,2168324,5329.5,unknown
PPE35,2168330,616.5,unknown
PPE35,2168543,429.6,unknown
PPE35,2168555,17.6,unknown
PPE35,2168558,453.5,unknown
PPE35,2168561,313.7,unknown
PPE35,2168576,653.5,unknown
PPE35,2168579,5.7,unknown
PPE35,2168604,0,unknown
PPE35,2168615,0,unknown
PPE35,2168663,20.1,unknown
PPE35,2168667,0,unknown
PPE35,2168672,126.9,unknown
PPE35,2168681,1.3,unknown
PPE35,2168687,288.40000000000003,unknown
PPE35,2168730,0,unknown
PPE35,2168744,19.1,unknown
PPE35,2168754,20.1,unknown
PPE35,2168756,852.2,unknown
PPE35,2168760,116.7,unknown
PPE35,2168771,712,unknown
PPE35,2168775,799.8,unknown
PPE35,2168778,0,unknown
PPE35,2168790,672.3,unknown
PPE35,2168799,0,unknown
PPE35,2168804,309.8,unknown
PPE35,2168864,146.1,unknown
PPE35,2168892,3395.2,unknown
PPE35,2168942,897.9,unknown
PPE35,2168960,2237.3,unknown
PPE35,2168970,1766,unknown
PPE35,2168996,649.1,unknown
PPE35,2169059,2722.9,unknown
PPE35,2169131,3579.7,unknown
PPE35,2169180,163.5,unknown
PPE35,2169219,25.799999999999997,unknown
PPE35,2169292,1004,unknown
PPE35,2169335,992.3,unknown
PPE35,2169348,1346.4,unknown
PPE35,2169419,3279.2,unknown
PPE35,2169460,1787.3,unknown
PPE35,2169515,41.6,unknown
PPE35,2169584,725.4,unknown
PPE35,2169635,78,unknown
PPE35,2169644,10.1,unknown
PPE35,2169657,10.1,unknown
PPE35,2169668,0,unknown
PPE35,2169731,0,unknown
PPE35,2169843,320.59999999999997,unknown
PPE35,2169864,5419.8,unknown
PPE35,2169881,117.8,unknown
PPE35,2169890,125.3,unknown
PPE35,2170004,993,unknown
PPE35,2170125,0,unknown
PPE35,2170159,1835.4,unknown
PPE35,2170176,3519.4,unknown
PPE35,2170201,3881,unknown
PPE35,2170254,852.8000000000001,unknown
PPE35,2170266,3795.2,unknown
PPE35,2170305,2058.6,unknown
PPE35,2170405,1124,unknown
PPE35,2170506,443.7,unknown
PPE35,2170612,5925.9,unknown
NA,2170690,665,unknown
NA,2170703,377.3,unknown
NA,2170725,63.4,unknown
NA,2170746,30.2,unknown
NA,2170750,7.9,unknown
NA,2170757,0,unknown
NA,2170759,2.9,unknown
NA,2170765,0,unknown
NA,2170791,0,unknown
NA,2170798,175.6,unknown
NA,2170804,93.3,unknown
NA,2170830,518.3,unknown
NA,2170843,62.099999999999994,unknown
NA,2170855,0,unknown
NA,2170857,488.3,unknown
NA,2170867,275.29999999999995,unknown
NA,2170870,0,unknown
NA,2170891,18.5,unknown
NA,2170895,0,unknown
NA,2170917,68.7,unknown
NA,2170927,0,unknown
NA,2170930,66.6,unknown
NA,2170948,521.3,unknown
NA,2170958,2139.5,unknown
NA,2170992,3092.4,unknown
NA,2171016,385.3,unknown
NA,2171058,2347.7,unknown
-,2171181,124.8,unknown
-,2171208,0,unknown
-,2171229,9815.6,unknown
-,2171249,2793.2,unknown
-,2171285,4578,unknown
-,2171309,2410,unknown
-,2171350,2455.5,unknown
NA,2171568,4076.5,unknown
NA,2171583,1513.3,unknown
NA,2171588,1703.8,unknown
NA,2171614,2261,unknown
-,2171659,4450.4000000000005,unknown
-,2171683,4413.3,unknown
-,2171764,1381.5,unknown
-,2171777,2572.5,unknown
-,2172068,1511.1,unknown
-,2172125,8.8,unknown
-,2172285,2.9,unknown
-,2172305,4212.8,unknown
-,2172308,9455.5,unknown
-,2172343,2853.4,unknown
-,2172364,297.3,unknown
-,2172403,74.6,unknown
-,2172491,2220.1,unknown
lppF,2172582,2096.6,unknown
lppF,2172627,8776.4,unknown
lppF,2172631,9156.5,unknown
lppF,2172659,1647.3,unknown
lppF,2172683,5397.8,unknown
lppF,2172709,529.4,unknown
lppF,2172907,2465.2000000000003,unknown
lppF,2173020,1290.2,unknown
lppF,2173026,3653.2,unknown
lppF,2173088,291,unknown
lppF,2173106,2681.7,unknown
lppF,2173132,327.09999999999997,unknown
lppF,2173144,5221.5,unknown
lppF,2173249,1502.3,unknown
lppF,2173279,393.8,unknown
lppF,2173307,172.7,unknown
lppF,2173413,2059.3,unknown
lppF,2173465,618.1,unknown
lppF,2173528,4778.3,unknown
lppF,2173531,4124.6,unknown
lppF,2173543,398.5,unknown
lppF,2173788,6139.3,unknown
NA,2173804,11751,unknown
NA,2173918,2132.1,unknown
NA,2174017,907.5,unknown
NA,2174049,0,unknown
NA,2174061,1829.5,unknown
-,2174087,453,unknown
-,2174188,9297.4,unknown
-,2174222,4960.1,unknown
-,2174270,221.6,unknown
-,2174289,4359.2,unknown
-,2174426,4116.9,unknown
-,2174444,0,unknown
-,2174452,7687.1,unknown
-,2174456,8612.7,unknown
-,2174465,753.4,unknown
-,2174530,2960.7,unknown
-,2174557,1559.7,unknown
-,2174603,5.7,unknown
-,2174650,519.4,unknown
-,2174665,6559.4,unknown
-,2174803,5776.9,unknown
-,2174836,232.7,unknown
-,2174895,293.59999999999997,unknown
-,2174923,3089,unknown
-,2175010,152.8,unknown
-,2175187,3152.1,unknown
lipD,2175196,4.3,unknown
lipD,2175215,40.3,unknown
