gene_id,position,insertions
rv1992c,2237273,1673.5
rv1992c,2237303,5015.6
rv1997,2240248,1170.5
rv1997,2240285,1164.5
rv1997,2240318,297.6
rv1997,2240328,993
rv1997,2240374,3160
rv1997,2240412,659.1999999999999
rv1997,2240609,1679.3999999999999
rv1997,2240685,1500.7
rv1997,2240760,953.9
rv1997,2240767,661.6
rv1997,2240783,750.3
rv1997,2241119,317.1
rv1997,2241250,1332.6000000000001
rv1997,2241488,1576.1
rv1997,2241511,3864.5
rv1997,2241746,811.8000000000001
rv1997,2241848,619.4
rv1997,2241858,119.6
rv1997,2241982,12
rv1997,2241999,1298.1
rv1997,2242247,765.8000000000001
rv1997,2242307,2418.5
rv1997,2242627,4651.6
rv1997,2242741,6853.6
rv1997,2242745,707.6
rv1997,2242758,1048.2
rv1997,2242785,0
rv1997,2242805,508.7
rv1997,2242865,404.4
rv2002,2247684,1583.2
rv2002,2247721,365.8
rv2002,2247836,970.9
rv2002,2247853,4588
rv2002,2247965,943.7
rv2002,2248124,1137.8
rv2002,2248126,175.7
rv2002,2248319,561.3
rv2002,2248343,267
rv2002,2248383,542.6
rv2002,2248448,399.3
rv2006,2252067,579.5
rv2006,2252157,4108
rv2006,2252217,437.4
rv2006,2252251,356.90000000000003
rv2006,2252325,276.2
rv2006,2252462,2760.8
rv2006,2252466,2745.9
rv2006,2252548,0
rv2006,2252561,149.4
rv2006,2252817,1100.2
rv2006,2252836,488
rv2006,2252884,251
rv2006,2252891,0
rv2006,2252980,386.5
rv2006,2253061,334.8
rv2006,2253110,364.4
rv2006,2253175,58.4
rv2006,2253210,286.8
rv2006,2253326,101.69999999999999
rv2006,2253328,210.7
rv2006,2253400,2054.9
rv2006,2253414,332.3
rv2006,2253431,270.8
rv2006,2253521,0
rv2006,2253543,230.9
rv2006,2253633,0
rv2006,2253687,44.6
rv2006,2253738,61
rv2006,2253750,3066.2
rv2006,2253765,707.2
rv2006,2253854,244.4
rv2006,2253884,230.5
rv2006,2253903,61.099999999999994
rv2006,2253922,898.2
rv2006,2254087,0
rv2006,2254106,222.10000000000002
rv2006,2254125,0
rv2006,2254135,195.9
rv2006,2254151,1215.8
rv2006,2254165,704
rv2006,2254217,0
rv2006,2254244,1670.3
rv2006,2254281,158.6
rv2006,2254414,2570.3
rv2006,2254432,1978.1
rv2006,2254449,561.5
rv2006,2254558,1546.7
rv2006,2254570,2007.3
rv2006,2254589,300.9
rv2006,2254641,766.4
rv2006,2254728,218.20000000000002
rv2006,2254734,9.2
rv2006,2254744,84.5
rv2006,2254794,3866.1
rv2006,2254906,102.2
rv2006,2254917,1698.4
rv2006,2254932,561
rv2006,2254935,3623.2
rv2006,2254959,1828.7
rv2006,2255011,869.8
rv2006,2255046,1468
rv2006,2255062,1161.3999999999999
rv2006,2255091,73.5
rv2006,2255106,175.8
rv2006,2255116,693.7
rv2006,2255130,1820.9
rv2006,2255149,2.6
rv2006,2255188,65.4
rv2006,2255319,1032.2
rv2006,2255352,162.9
rv2006,2255364,0
rv2006,2255424,666.9
rv2006,2255463,1457
rv2006,2255511,0
rv2006,2255550,829.2
rv2006,2255553,5607.8
rv2006,2255579,2392.3
rv2006,2255643,886.2
rv2006,2255669,0
rv2006,2255754,635.5
rv2006,2255841,405.4
rv2006,2255953,240.9
rv2007c,2256093,1308.4
rv2007c,2256112,446.8
rv2007c,2256254,733.2
rv2007c,2256270,299.9
rv2007c,2256336,3913.7000000000003
rv2007c,2256357,4698.8
rv2007c,2256361,3760.7
rv2007c,2256418,15.8
rv2007c,2256429,3271.2
rv2029c,2275433,2.9
rv2029c,2275453,2059.2
rv2029c,2275619,981.7
rv2029c,2275658,146.5
rv2029c,2275713,729.3
rv2029c,2275901,2547.4
rv2029c,2275954,11638.3
rv2029c,2275957,1889.8
rv2029c,2276092,412.9
rv2029c,2276279,802.7
rv2029c,2276299,906.4
rv2031c,2278574,1453.8999999999999
rv2031c,2278591,666.9
rv2031c,2278601,3349.3999999999996
rv2031c,2278623,1767.6
rv2031c,2278657,247.2
rv2031c,2278736,4474.9
rv2031c,2278782,824.4
rv2031c,2278789,1008.5
rv2032,2279234,67.6
rv2032,2279284,982.3000000000001
rv2032,2279333,1687.3
rv2032,2279370,198.3
rv2032,2279471,884.8000000000001
rv2032,2279489,1301.1
rv2032,2279499,118.69999999999999
rv2032,2279607,1326.2
rv2032,2279659,129.9
rv2032,2279671,1563.2
rv2032,2279723,196.1
rv2032,2279741,401.8
rv2032,2279805,41.8
rv2032,2279835,1400.5
rv2032,2279857,757.5
rv2032,2279879,532.6999999999999
rv2032,2279909,1986.3
rv2032,2280117,219.60000000000002
rv2032,2280130,26.3
rv2043c,2288751,49.199999999999996
rv2043c,2288809,203.4
rv2043c,2288853,719.3000000000001
rv2043c,2288942,1085.3
rv2043c,2288954,1510.5
rv2043c,2288966,3124.1
rv2043c,2289024,425.6
rv2043c,2289059,1171.6
rv2043c,2289128,4682.9
rv2043c,2289149,1310.3
rv2043c,2289187,1.3
rv2043c,2289249,2570.5
rv2045c,2289802,357.6
rv2045c,2289934,4339.6
rv2045c,2290009,1715.7
rv2045c,2290015,573.1
rv2045c,2290021,152.4
rv2045c,2290023,4082.2999999999997
rv2045c,2290027,6011.2
rv2045c,2290079,1565.3
rv2045c,2290126,573.5
rv2045c,2290135,0
rv2045c,2290145,392.1
rv2045c,2290182,1136.2
rv2045c,2290327,1970.3
rv2045c,2290460,17.5
rv2045c,2290563,702.4
rv2045c,2290604,348.8
rv2045c,2290711,616.5
rv2045c,2290786,208.39999999999998
rv2045c,2290801,2256.9
rv2045c,2290837,2819.4
rv2045c,2290839,583
rv2045c,2290867,1689
rv2045c,2290893,39.3
rv2045c,2290969,637.6
rv2045c,2290993,466.4
rv2045c,2291040,441.2
rv2045c,2291107,885.7
rv2045c,2291198,6669.4
rv2045c,2291210,8.6
rv2046,2291347,6245
rv2046,2291435,754.6999999999999
rv2046,2291481,1790.3
rv2046,2291564,2722.2000000000003
rv2046,2291585,1252.4
rv2046,2291646,2042.9
rv2046,2291733,240.8
rv2046,2291784,1207.7
rv2046,2291799,5145.5
rv2046,2291826,3527.4
rv2048c,2294540,393.3
rv2048c,2294695,69.2
rv2048c,2294731,308.8
rv2048c,2294799,2020.8
rv2048c,2294801,708.6
rv2048c,2294828,310.2
rv2048c,2294934,18.2
rv2048c,2294964,0
rv2048c,2295422,1845.7
rv2048c,2295642,467.8
rv2048c,2295929,185.5
rv2048c,2296057,353.1
rv2048c,2296073,28.200000000000003
rv2048c,2296088,103.9
rv2048c,2296261,25.2
rv2048c,2296266,194
rv2048c,2296279,167.20000000000002
rv2048c,2296323,126.69999999999999
rv2048c,2296434,619.8
rv2048c,2296460,44.5
rv2048c,2296588,9.2
rv2048c,2296635,0
rv2048c,2296682,58.4
rv2048c,2296881,10.1
rv2048c,2296899,177.5
rv2048c,2296901,571.4
rv2048c,2296948,277.90000000000003
rv2048c,2297044,0
rv2048c,2297137,0
rv2048c,2297180,323.6
rv2048c,2297194,76.9
rv2048c,2297269,0
rv2048c,2297317,0
rv2048c,2297717,63.4
rv2048c,2297723,108.7
rv2048c,2297747,251.5
rv2048c,2297797,844.5
rv2048c,2297862,0
rv2048c,2297882,653
rv2048c,2297983,421
rv2048c,2298260,3722.3
rv2048c,2298292,60.4
rv2048c,2298318,100.30000000000001
rv2048c,2298545,29.8
rv2048c,2299006,592.3
rv2048c,2299087,27.5
rv2048c,2299156,125.5
rv2048c,2299187,0
rv2048c,2299257,98.5
rv2048c,2299442,597.6
rv2048c,2299563,192.7
rv2048c,2299578,727.6
rv2048c,2299587,1025.2
rv2048c,2299695,308.9
rv2048c,2299788,2958
rv2048c,2299797,782.6
rv2048c,2299856,2070.3
rv2048c,2299998,742.2
rv2048c,2300034,89.10000000000001
rv2048c,2300182,386.2
rv2048c,2300292,1523.9
rv2048c,2300325,395.90000000000003
rv2048c,2300363,3731.8
rv2048c,2300419,294.4
rv2048c,2300444,160.6
rv2048c,2300458,198.79999999999998
rv2048c,2300470,1135.8
rv2048c,2300508,49.7
rv2048c,2300651,745.4
rv2048c,2300684,2295.7000000000003
rv2048c,2300686,146.20000000000002
rv2048c,2300792,0
rv2048c,2300842,26.3
rv2048c,2300895,173.29999999999998
rv2048c,2300897,514.1
rv2048c,2300924,173.4
rv2048c,2300979,112.8
rv2048c,2301097,393.90000000000003
rv2048c,2301214,157.4
rv2048c,2301512,1787.9
rv2048c,2301732,300.4
rv2048c,2301790,441.4
rv2048c,2302019,291.6
rv2048c,2302115,2126.4
rv2048c,2302147,566.7
rv2048c,2302163,69.5
rv2048c,2302178,134.7
rv2048c,2302351,49.8
rv2048c,2302356,546.8
rv2048c,2302369,562.2
rv2048c,2302413,148.8
rv2048c,2302525,388.2
rv2048c,2302540,1435.3
rv2048c,2302550,708.3
rv2048c,2302553,671.2
rv2048c,2302595,517.8
rv2048c,2302777,607.5
rv2048c,2302988,1641.5
rv2048c,2303011,428
rv2048c,2303267,717
rv2048c,2303278,0
rv2048c,2303318,1.3
rv2048c,2303328,10.1
rv2048c,2303461,213.2
rv2048c,2303707,545.6
rv2048c,2303759,211
rv2048c,2303765,0
rv2048c,2303789,788.5
rv2048c,2303839,217.29999999999998
rv2048c,2303877,286
rv2048c,2303926,58.9
rv2048c,2303968,201.6
rv2048c,2304247,731.5
rv2048c,2304302,827.1
rv2048c,2304320,93.60000000000001
rv2048c,2304492,25.7
rv2048c,2304533,0
rv2048c,2304571,453.7
rv2048c,2304596,10.1
rv2048c,2304602,80.2
rv2048c,2304624,191.20000000000002
rv2048c,2304648,231.5
rv2048c,2304663,56.300000000000004
rv2048c,2304746,1150.3
rv2048c,2305022,934.6999999999999
rv2048c,2305260,0
rv2048c,2305326,104.1
rv2048c,2305511,646.9
rv2048c,2305632,135.5
rv2048c,2305647,659.7
rv2048c,2305656,1115.3
rv2048c,2305764,376.8
rv2048c,2305857,3072.5
rv2048c,2305866,809.7
rv2048c,2305925,2149.9
rv2048c,2306067,868
rv2048c,2306103,134.9
rv2048c,2306225,1056.3999999999999
rv2048c,2306361,2542.4
rv2048c,2306394,650.8
rv2048c,2306432,11519.2
rv2048c,2306480,151.4
rv2048c,2306510,622.6
rv2048c,2306536,611.5
rv2048c,2306574,335.9
rv2048c,2306638,110.39999999999999
rv2048c,2306658,683.5
rv2048c,2306717,1477.4
rv2048c,2306724,2167
rv2051c,2308321,0
rv2051c,2308327,0
rv2051c,2308395,0
rv2051c,2308449,0
rv2051c,2308458,0
rv2051c,2308506,0
rv2051c,2308513,0
rv2051c,2308532,0
rv2051c,2308556,0
rv2051c,2308575,0
rv2051c,2308683,0
rv2051c,2308719,0
rv2051c,2308912,0
rv2051c,2308948,0
rv2051c,2308986,0
rv2051c,2309295,2247.5
rv2051c,2309345,3340.8
rv2051c,2309368,299.1
rv2051c,2309385,7908.9
rv2051c,2309408,1940.1
rv2051c,2309542,1802.7
rv2051c,2309622,172.5
rv2051c,2309661,3722.7
rv2051c,2309737,2245.7
rv2051c,2309969,3084.4
rv2051c,2310067,0
rv2051c,2310122,7477.3
rv2051c,2310233,855.1
rv2051c,2310410,2995.7
rv2051c,2310522,3438.9
rv2051c,2310539,876.6999999999999
rv2051c,2310549,566.2
rv2051c,2310657,5866.9
rv2053c,2312531,753
rv2053c,2312563,128.5
rv2053c,2312599,20623.8
rv2053c,2312625,5008.5
rv2053c,2313035,2575.5
rv2062c,2317355,3986.2999999999997
rv2062c,2317376,2646.6
rv2062c,2317412,772.3
rv2062c,2317424,2534.1
rv2062c,2317460,1414.4
rv2062c,2317581,726
rv2062c,2317583,3701
rv2062c,2317640,442.1
rv2062c,2317649,941.5
rv2062c,2317689,204.3
rv2062c,2317710,98.30000000000001
rv2062c,2317718,0
rv2062c,2317769,167.5
rv2062c,2317793,1051.5
rv2062c,2317862,174.5
rv2062c,2317952,3023.3
rv2062c,2318056,0
rv2062c,2318140,0
rv2062c,2318261,0
rv2062c,2318342,0
rv2062c,2318362,228
rv2062c,2318434,137.29999999999998
rv2062c,2318476,0
rv2062c,2318821,438.3
rv2062c,2319002,10.1
rv2062c,2319043,489.6
rv2062c,2319093,0
rv2062c,2319107,698
rv2062c,2319249,9.1
rv2062c,2319263,215.1
rv2062c,2319275,771.6
rv2062c,2319308,533.2
rv2062c,2319414,292.9
rv2062c,2319452,1998.6000000000001
rv2062c,2319460,1259.3
rv2062c,2319506,871
rv2062c,2319650,0
rv2062c,2319743,218.3
rv2062c,2319854,1003.2
rv2062c,2319999,53.4
rv2062c,2320193,764
rv2062c,2320250,519.8
rv2062c,2320283,8006.1
rv2062c,2320286,3184.6
rv2062c,2320451,5184.8
rv2062c,2320537,983
rv2062c,2320546,209.2
rv2062c,2320592,0
rv2062c,2320685,1135.2
rv2062c,2320710,1247.9
rv2064,2321737,716.8
rv2064,2321775,1.3
rv2064,2322048,36.2
rv2064,2322057,90.8
rv2064,2322064,0
rv2064,2322138,127.3
rv2064,2322159,45.8
rv2064,2322408,1939.9
rv2064,2322530,88.1
rv2064,2322548,685.4
rv2065,2322569,2944.9
rv2065,2322573,2752.5
rv2065,2322593,766.3
rv2065,2322613,126.7
rv2065,2322719,2866.8
rv2065,2322957,903.9
rv2065,2323106,2919
rv2065,2323167,171.20000000000002
rv2068c,2325895,8103.7
rv2068c,2325961,2946.3
rv2068c,2326000,4942.4
rv2068c,2326051,868.8
rv2068c,2326232,2914
rv2068c,2326318,833.6999999999999
rv2068c,2326325,4418.4
rv2068c,2326394,2719
rv2068c,2326396,4813.5
rv2068c,2326401,2492.7
rv2068c,2326492,6658.9
rv2068c,2326597,985.4
rv2068c,2326633,29441.899999999998
rv2068c,2326654,5719.5
rv2068c,2326779,470.9
rv2069,2326984,23
rv2069,2327038,2946.1
rv2069,2327078,3958.7
rv2069,2327127,1372.3
rv2069,2327277,2625.4
rv2069,2327322,1293.3
rv2069,2327343,1533.2
rv2069,2327396,2228.9
rv2069,2327507,10.1
rv2070c,2327559,30.2
rv2070c,2327586,430.4
rv2070c,2327603,0
rv2070c,2327713,1667.2
rv2070c,2327719,2891.3
rv2070c,2327733,3448
rv2070c,2327780,62.6
rv2070c,2327828,293.2
rv2070c,2327863,313.6
rv2070c,2327904,0
rv2070c,2327921,0
rv2070c,2327949,1192.2
rv2070c,2327956,391
rv2070c,2328006,48
rv2070c,2328132,77.69999999999999
rv2071c,2328240,885.4
rv2071c,2328264,1636.7
rv2071c,2328266,7520.7
rv2071c,2328270,12361.3
rv2071c,2328280,301.7
rv2071c,2328361,0
rv2071c,2328380,210.29999999999998
rv2071c,2328441,9.2
rv2071c,2328452,1249.4
rv2071c,2328551,247.6
rv2071c,2328626,385.8
rv2071c,2328656,241.60000000000002
rv2071c,2328675,78.9
rv2071c,2328726,1827.4
rv2071c,2328891,1126.3
rv2071c,2328941,2089.9
rv2071c,2328975,4817.3
rv2072c,2329061,977.6
rv2072c,2329078,462
rv2072c,2329100,631.7
rv2072c,2329207,1265.4
rv2072c,2329423,417.7
rv2072c,2329547,1242.6
rv2072c,2329614,511.7
rv2072c,2329811,3470.2
rv2072c,2329914,469.7
rv2072c,2329951,2342.6
rv2072c,2330031,55.2
rv2072c,2330066,18.1
rv2072c,2330071,41.1
rv2080,2337390,1925.5
rv2080,2337439,540.5
rv2080,2337571,3439.9
rv2080,2337593,1023.1999999999999
rv2080,2337644,5266.7
rv2080,2337710,6628.6
rv2080,2337723,5466.0999999999995
rv2080,2337762,2335
rv2080,2337779,6498.2
rv2080,2337814,8348.3
rv2088,2344458,0
rv2088,2344465,947.1
rv2088,2344477,6410.6
rv2088,2344501,7178
rv2088,2344503,2735.1
rv2088,2344514,1001.1
rv2088,2344532,185.3
rv2088,2344678,635.7
rv2088,2344761,758.6
rv2088,2344794,576.1
rv2088,2344816,3105.2000000000003
rv2088,2344826,63.8
rv2088,2344885,100.6
rv2088,2344962,103.39999999999999
rv2088,2345016,329
rv2088,2345035,73.69999999999999
rv2088,2345047,43.6
rv2088,2345256,39
rv2088,2345308,167.2
rv2088,2345436,0
rv2088,2345614,9.1
rv2088,2345762,522.4
rv2088,2345769,345.3
rv2088,2345796,41.2
rv2088,2345941,752
rv2088,2345954,464.7
rv2088,2346049,1049.8
rv2088,2346086,1774.7
rv2088,2346162,1743.3
rv2088,2346178,246.00000000000003
rv2089c,2346206,1574.8
rv2089c,2346317,816.7
rv2089c,2346381,411.2
rv2089c,2346383,3738.1
rv2089c,2346437,1616.9
rv2089c,2346554,128.5
rv2089c,2346565,398.09999999999997
rv2089c,2346593,185
rv2089c,2346617,1317.6
rv2089c,2346629,1052.5
rv2089c,2346686,70.4
rv2089c,2346739,346.5
rv2089c,2346787,88.2
rv2089c,2346864,1032.9
rv2089c,2346931,213.29999999999998
rv2089c,2347006,0
rv2089c,2347043,2.9
rv2089c,2347214,933.9
rv2089c,2347226,122.2
rv2089c,2347237,1069.4
rv2089c,2347282,58.8
rv2089c,2347301,160.8
rv2092c,2349343,222.9
rv2092c,2349386,43.9
rv2092c,2349401,115.30000000000001
rv2092c,2349431,274.5
rv2092c,2349492,119.5
rv2092c,2349540,349.90000000000003
rv2092c,2349565,2223.6
rv2092c,2349678,44.7
rv2092c,2349742,936.8
rv2092c,2349783,928.3000000000001
rv2092c,2349803,12640.5
rv2092c,2349807,3084.1
rv2092c,2349841,531.6
rv2092c,2349984,1396.8
rv2092c,2350011,8388.8
rv2092c,2350015,3390.2000000000003
rv2092c,2350058,7284.4
rv2092c,2350151,927
rv2092c,2350267,444.2
rv2092c,2350308,359.7
rv2092c,2350449,2034.3000000000002
rv2092c,2350510,1718.3
rv2092c,2350563,2054.8
rv2092c,2350621,3958.4
rv2092c,2350699,2128.4
rv2092c,2350814,88.10000000000001
rv2092c,2350849,5014.1
rv2092c,2350934,486.7
rv2092c,2350962,2210.7
rv2092c,2351055,1798.3
rv2092c,2351074,3868.6
rv2092c,2351077,1658.9
rv2092c,2351085,457.3
rv2092c,2351299,1049.1
rv2092c,2351431,0
rv2092c,2351680,2123.5
rv2092c,2351713,50.8
rv2092c,2351812,1062.6
rv2092c,2351869,1920.3
rv2092c,2351879,2336
rv2092c,2352021,3731.2999999999997
rv2093c,2352112,1169.9
rv2093c,2352258,0
rv2093c,2352382,8.7
rv2093c,2352478,0
rv2093c,2352559,2.9
rv2093c,2352567,9.1
rv2093c,2352637,0
rv2093c,2352670,2.8
rv2093c,2352785,0
rv2093c,2352817,12
rv2093c,2352871,0
rv2093c,2352936,60.1
rv2093c,2352998,58.4
rv2094c,2353055,2328.2
rv2094c,2353140,2.9
rv2094c,2353188,0
rv2101,2360396,4028.4
rv2101,2360531,370
rv2101,2360599,5.8
rv2101,2360617,975
rv2101,2361033,0
rv2101,2361134,4818.1
rv2101,2361337,260.6
rv2101,2361354,18.9
rv2101,2361445,6178
rv2101,2361447,5867.6
rv2101,2361621,0
rv2101,2361660,4565.9
rv2101,2361752,609.8
rv2101,2361853,671.2
rv2101,2361950,1285.3
rv2101,2362016,5858.9
rv2101,2362087,3815.2999999999997
rv2101,2362168,16186.3
rv2101,2362170,4899.5
rv2101,2362207,3811.2
rv2101,2362289,307.3
rv2101,2362414,76.8
rv2101,2362483,7960.3
rv2101,2362555,2744.7
rv2101,2362588,1731.3
rv2101,2362812,3067.8
rv2101,2362891,4085.4
rv2101,2362995,0
rv2101,2363287,2646.9
rv2107,2367383,6909.7
rv2107,2367446,713.2
rv2107,2367502,2535.2000000000003
rv2107,2367506,3083.4
rv2107,2367518,114.19999999999999
rv2107,2367531,1921.3999999999999
rv2107,2367534,1098.2
rv2107,2367550,1464.1
rv2107,2367625,1138.7
rv2107,2367661,2157.6
rv2108,2367765,2277.7999999999997
rv2108,2367767,4905.2
rv2108,2367792,169.9
rv2108,2367887,7119.2
rv2108,2367889,3270.6
rv2108,2367915,2640.2
rv2108,2367932,8999.1
rv2108,2367970,5555.2
rv2108,2368007,2099.9
rv2108,2368018,1537.2
rv2108,2368136,1206.9
rv2108,2368164,2257.6
rv2108,2368178,7057.5
rv2108,2368203,1138.5
rv2108,2368250,2978.6
rv2108,2368286,3701.6
rv2108,2368365,444.8
rv2108,2368374,2090.1
rv2108,2368403,3850.6
rv2108,2368427,3468.2999999999997
rv2108,2368441,5103
rv2109c,2369033,12.5
rv2109c,2369114,0
rv2109c,2369191,0
rv2109c,2369226,0
rv2109c,2369310,0
rv2109c,2369314,0
rv2109c,2369317,0
rv2109c,2369322,0
rv2109c,2369349,0
rv2109c,2369385,0
rv2109c,2369417,0
rv2109c,2369430,0
rv2109c,2369472,11
rv2109c,2369478,0
rv2109c,2369568,0
rv2109c,2369634,1.3
rv2109c,2369674,0
rv2109c,2369724,0
rv2110c,2369763,279.3
rv2110c,2369924,0
rv2110c,2369967,0
rv2110c,2369978,0
rv2110c,2370032,0
rv2110c,2370081,0
rv2110c,2370119,0
rv2110c,2370183,0
rv2110c,2370242,0
rv2110c,2370263,0
rv2110c,2370312,0
rv2110c,2370320,0
rv2110c,2370333,0
rv2110c,2370335,0
rv2110c,2370416,0
rv2110c,2370544,1.3
rv2110c,2370550,0
rv2110c,2370576,0
rv2116,2376598,1128.9
rv2116,2376631,347.2
rv2116,2376888,7098.7
rv2116,2377046,1370.8
rv2116,2377079,2016.7
rv2116,2377106,172.3
rv2121c,2380019,0
rv2121c,2380034,0
rv2121c,2380110,0
rv2121c,2380322,0
rv2121c,2380348,0
rv2121c,2380388,0
rv2121c,2380502,0
rv2121c,2380504,0
rv2121c,2380595,0
rv2122c,2380684,0
rv2122c,2380735,0
rv2122c,2380826,0
rv2123,2381199,1648.3999999999999
rv2123,2381307,73.39999999999999
rv2123,2381314,68.9
rv2123,2381376,303.6
rv2123,2381378,7240.8
rv2123,2381402,7589.6
rv2123,2381407,1072.9
rv2123,2381505,683.3
rv2123,2381547,1418.6000000000001
rv2123,2381608,2475.8
rv2123,2381636,155.4
rv2123,2381677,4753.4000000000005
rv2123,2381706,1606.2
rv2123,2381811,2879.4
rv2123,2381835,4262.9
rv2123,2381914,2.6
rv2123,2382008,443.5
rv2123,2382029,1032.1
rv2123,2382111,514.7
rv2123,2382179,407.6
rv2123,2382425,1185
rv2123,2382433,1349
rv2123,2382498,1997.6
rv2124c,2382510,2135.5
rv2124c,2382569,2943.3
rv2124c,2382581,95.4
rv2124c,2382657,0
rv2124c,2382684,2.9
rv2124c,2382699,2326.1
rv2124c,2382783,585.2
rv2124c,2382817,33.1
rv2124c,2382834,1242.7
rv2124c,2382843,302.5
rv2124c,2383017,0
rv2124c,2383089,1370.7
rv2124c,2383095,1672.9
rv2124c,2383149,348.90000000000003
rv2124c,2383191,548.7
rv2124c,2383223,106.80000000000001
rv2124c,2383272,278.2
rv2124c,2383432,2293
rv2124c,2383459,555.1
rv2124c,2383554,357.09999999999997
rv2124c,2383572,489.6
rv2124c,2383599,1618.2
rv2124c,2383803,382.8
rv2124c,2383932,578.5
rv2124c,2383952,2964.1
rv2124c,2384159,1788.3
rv2124c,2384238,2173
rv2124c,2384259,943.6
rv2124c,2384748,747.6
rv2124c,2384904,1580.8
rv2124c,2384976,119.1
rv2124c,2385081,2210.1
rv2124c,2385105,1664
rv2124c,2385163,85.6
rv2124c,2385264,342.4
rv2124c,2385563,2990.5
rv2124c,2385633,3640.8
rv2124c,2385654,860.9
rv2124c,2385711,3539
rv2124c,2385779,3226.9
rv2124c,2385807,819.7
rv2124c,2385876,823.9
rv2124c,2385980,8871.300000000001
rv2124c,2386050,1938.8
rv2126c,2387290,2643.3
rv2126c,2387500,181.2
rv2126c,2387686,331.59999999999997
rv2126c,2387842,0
rv2126c,2387919,1813.6
rv2126c,2387962,12.9
rv2127,2388672,616.7
rv2127,2388795,8755.5
rv2127,2388885,14740.8
rv2127,2388918,1603
rv2127,2388936,5503
rv2127,2388990,7755.6
rv2127,2389150,2012.7
rv2127,2389182,149.6
rv2127,2389271,2707.9
rv2127,2389293,1285.8
rv2127,2389312,1330.3
rv2127,2389398,5571.2
rv2127,2389420,684.9
rv2127,2389437,6647.5
rv2127,2389439,2025.2
rv2127,2389446,4923.5
rv2127,2389532,706.6
rv2127,2389566,3659.6
rv2127,2389653,785.8
rv2127,2389866,2553.6
rv2127,2389875,593.4
rv2127,2389910,1868.9
rv2127,2389961,6970.8
rv2127,2389992,2187
rv2127,2389999,3000.7
rv2127,2390042,2289.4
rv2131c,2392601,2118.2
rv2131c,2392619,1546.7
rv2131c,2392724,2634.7000000000003
rv2131c,2392736,1034.8
rv2131c,2392902,132.1
rv2131c,2392913,1162.5
rv2131c,2393002,2047.8
rv2131c,2393061,2148.5
rv2131c,2393169,906.3000000000001
rv2138,2397342,650.9
rv2138,2397352,795.3
rv2138,2397433,16
rv2138,2397449,0
rv2138,2397493,27.3
rv2138,2397552,40.5
rv2138,2397734,12
rv2138,2397866,21.4
rv2138,2397918,1.3
rv2138,2397960,6.8999999999999995
rv2138,2397973,1.3
rv2138,2398128,76.1
rv2138,2398136,51.1
rv2138,2398169,0
rv2138,2398190,8.8
rv2138,2398256,20.200000000000003
rv2138,2398275,17.9
rv2138,2398281,7.1
rv2138,2398295,0
rv2138,2398352,35.1
rv2139,2398731,0
rv2139,2398951,11
rv2139,2398980,0
rv2139,2399156,0
rv2139,2399202,0
rv2139,2399241,0
rv2139,2399281,11
rv2139,2399422,0
rv2139,2399562,0
rv2139,2399659,0
rv2139,2399667,0
rv2139,2399669,0
rv2139,2399682,0
rv2139,2399799,5956.6
rv2140c,2399807,107
rv2140c,2399819,1429.5
rv2140c,2399876,3425.9
rv2140c,2399929,85.9
rv2140c,2399939,1799.3
rv2140c,2399942,1249.6
rv2140c,2399984,1301.8999999999999
rv2140c,2399994,547.1999999999999
rv2140c,2400137,577.1
rv2140c,2400145,0
rv2140c,2400243,163
rv2140c,2400314,422.6
rv2145c,2404625,1417.7
rv2145c,2404730,0
rv2145c,2404751,0
rv2145c,2404767,0
rv2145c,2404858,0
rv2145c,2405055,0
rv2145c,2405171,0
rv2145c,2405202,0
rv2145c,2405339,0
rv2145c,2405355,0
rv2145c,2405364,0
rv2145c,2405397,0
rv2149c,2407731,665.1
rv2149c,2407868,12925.6
rv2149c,2408007,213.3
rv2149c,2408079,2067.8
rv2149c,2408115,2041.2
rv2149c,2408346,955.8
rv2149c,2408370,3451.4
rv2150c,2408696,0
rv2150c,2408924,0
rv2150c,2408938,0
rv2150c,2408989,0
rv2150c,2409011,0
rv2150c,2409304,0
rv2150c,2409487,0
rv2150c,2409513,0
rv2151c,2409706,943.4
rv2151c,2409742,0
rv2151c,2409950,0
rv2151c,2409976,0
rv2151c,2410108,0
rv2151c,2410294,0
rv2151c,2410463,749.3
rv2151c,2410580,135.3
rv2152c,2410771,0
rv2152c,2410818,0
rv2152c,2410893,0
rv2152c,2410904,27.700000000000003
rv2152c,2410971,0
rv2152c,2411076,0
rv2152c,2411291,0
rv2152c,2411311,0
rv2152c,2411388,0
rv2152c,2411517,0
rv2152c,2411535,0
rv2152c,2411589,11
rv2152c,2411662,0
rv2152c,2411893,0
rv2153c,2412337,0
rv2153c,2412389,0
rv2153c,2412415,0
rv2153c,2412470,0
rv2153c,2412494,0
rv2153c,2412509,1.3
rv2153c,2412822,0
rv2153c,2412928,0
rv2153c,2412932,0
rv2153c,2412940,0
rv2153c,2412950,0
rv2153c,2413100,0
rv2153c,2413129,0
rv2153c,2413155,0
rv2154c,2413363,15.5
rv2154c,2413414,238.1
rv2154c,2413615,3759.4
rv2154c,2413725,0
rv2154c,2413813,0
rv2154c,2413898,0
rv2154c,2413918,0
rv2154c,2413935,0
rv2154c,2414020,0
rv2154c,2414104,0
rv2154c,2414164,0
rv2154c,2414248,0
rv2154c,2414432,0
rv2154c,2414605,0
rv2154c,2414615,0
